id_student,code_module,weighted_score,date_registration
623232,FFF,,-96.0
623263,FFF,16.0,-45.0
623314,FFF,97.25,-95.0
623326,FFF,,-85.0
623352,FFF,8.5,-27.0
623366,FFF,18.75,-75.0
623419,FFF,8.0,-90.0
623433,FFF,54.75,-82.0
623438,FFF,69.75,-95.0
623456,FFF,11.25,-44.0
623474,FFF,11.0,-23.0
623496,FFF,63.75,-86.0
623537,FFF,78.0,-60.0
623542,FFF,22.0,-86.0
623554,FFF,39.5,-93.0
623568,FFF,,-17.0
623579,FFF,73.75,-69.0
623687,FFF,77.25,-79.0
623786,FFF,14.25,-34.0
623917,FFF,,-88.0
623924,FFF,90.5,-89.0
623939,FFF,,-53.0
623948,FFF,74.5,-17.0
624014,FFF,43.75,-68.0
624056,FFF,,-89.0
624152,FFF,31.25,-78.0
624178,FFF,74.25,-89.0
624187,FFF,11.75,-89.0
624197,FFF,72.25,-86.0
624243,FFF,,-71.0
624259,FFF,,-88.0
624344,FFF,84.25,-75.0
624376,FFF,10.5,-88.0
624499,FFF,68.75,-15.0
624556,FFF,64.0,-87.0
624586,FFF,80.25,-22.0
624591,FFF,60.5,-82.0
624718,FFF,,-54.0
624751,FFF,84.75,-73.0
624763,FFF,71.75,-28.0
624772,FFF,9.25,-24.0
624773,FFF,78.75,-82.0
624946,FFF,87.0,-40.0
624959,FFF,,-79.0
624967,FFF,19.5,-78.0
624975,FFF,17.25,-22.0
624981,FFF,53.5,-57.0
625004,FFF,18.75,-65.0
625034,FFF,30.0,-82.0
625043,FFF,,-27.0
625073,FFF,,-64.0
625075,FFF,38.25,-22.0
625182,FFF,11.75,-82.0
625191,FFF,87.5,-41.0
625229,FFF,,-80.0
625291,FFF,68.0,-82.0
625303,FFF,60.5,-82.0
625306,FFF,83.5,-82.0
625341,FFF,,-82.0
625349,FFF,78.0,-53.0
625361,FFF,16.75,-57.0
625373,FFF,,-82.0
625394,FFF,31.5,-81.0
625406,FFF,82.5,-80.0
625500,FFF,8.5,-80.0
625536,FFF,82.75,-81.0
625548,FFF,75.75,-51.0
625566,FFF,86.75,-75.0
625588,FFF,77.0,-80.0
625609,FFF,20.0,-79.0
625642,FFF,11.0,-79.0
625667,FFF,,-59.0
625753,FFF,86.75,-45.0
625793,FFF,15.5,-27.0
625794,FFF,86.75,-80.0
625800,FFF,10.25,-25.0
625812,FFF,,-79.0
625828,FFF,9.5,-25.0
625885,FFF,,-73.0
625903,FFF,,-78.0
625977,FFF,75.0,-40.0
625986,FFF,,-79.0
625995,FFF,33.5,-68.0
626047,FFF,,-78.0
626103,FFF,84.5,-54.0
626128,FFF,91.75,-71.0
626174,FFF,,-75.0
626198,FFF,68.75,-72.0
626231,FFF,71.25,-24.0
626259,FFF,62.0,-57.0
626281,FFF,,-75.0
626320,FFF,,-75.0
626326,FFF,88.25,-74.0
626349,FFF,13.5,-65.0
626403,FFF,10.5,-60.0
626419,FFF,92.25,-75.0
626422,FFF,,-75.0
626448,FFF,93.0,-74.0
626469,FFF,20.5,-29.0
626473,FFF,62.25,-65.0
626530,FFF,56.5,-17.0
626537,FFF,58.5,-22.0
626539,FFF,17.0,-75.0
626644,FFF,74.25,-74.0
626692,FFF,19.5,-17.0
626700,FFF,31.75,-60.0
626765,FFF,70.25,-74.0
626777,FFF,,-74.0
626778,FFF,72.5,-53.0
626801,FFF,28.75,-54.0
626828,FFF,81.0,-24.0
626875,FFF,,-45.0
626878,FFF,73.0,-65.0
626881,FFF,72.25,-66.0
626890,FFF,78.0,-45.0
626987,FFF,77.25,-68.0
627022,FFF,84.25,-50.0
627026,FFF,39.75,-47.0
627061,FFF,84.75,-65.0
627067,FFF,88.25,-44.0
627126,FFF,31.5,-44.0
627145,FFF,68.5,-15.0
627176,FFF,40.5,-64.0
627238,FFF,22.0,-51.0
627247,FFF,92.25,-68.0
627280,FFF,9.75,-67.0
627307,FFF,83.5,-51.0
627333,FFF,,-22.0
627366,FFF,7.5,-1.0
627379,FFF,,-59.0
627383,FFF,,-50.0
627395,FFF,,-65.0
627417,FFF,85.25,-43.0
627442,FFF,42.25,-45.0
627468,FFF,74.25,-24.0
627521,FFF,92.25,-64.0
627522,FFF,,-68.0
627524,FFF,37.25,-22.0
627569,FFF,15.5,-59.0
627595,FFF,81.75,-58.0
627620,FFF,89.75,-68.0
627622,FFF,64.75,-68.0
627651,FFF,,-68.0
627679,FFF,89.25,-68.0
627692,FFF,86.5,-68.0
627717,FFF,90.5,-68.0
627727,FFF,10.25,-67.0
627751,FFF,18.5,-67.0
627808,FFF,11.5,-8.0
627840,FFF,18.25,-65.0
627847,FFF,10.25,-61.0
627860,FFF,89.25,-61.0
627886,FFF,69.25,-67.0
628004,FFF,78.0,-67.0
628010,FFF,,-24.0
628034,FFF,79.75,-29.0
628038,FFF,46.75,-66.0
628058,FFF,84.25,-54.0
628098,FFF,67.5,-45.0
628110,FFF,13.75,-22.0
628114,FFF,75.0,-54.0
628117,FFF,68.25,-20.0
628140,FFF,87.0,-24.0
628141,FFF,20.5,-45.0
628143,FFF,56.75,-64.0
628152,FFF,84.0,-15.0
628174,FFF,77.0,-17.0
628296,FFF,,-29.0
628307,FFF,47.5,-66.0
628323,FFF,19.75,28.0
628361,FFF,92.5,-65.0
628370,FFF,76.5,-40.0
628443,FFF,86.5,-34.0
628476,FFF,60.5,-15.0
628561,FFF,76.25,-57.0
628666,FFF,,-61.0
628720,FFF,72.25,-28.0
628725,FFF,16.0,-57.0
628736,FFF,,-61.0
628803,FFF,52.0,-61.0
628837,FFF,48.5,-36.0
628841,FFF,69.25,-17.0
628846,FFF,88.75,-29.0
628925,FFF,71.75,-60.0
628972,FFF,71.5,-59.0
628978,FFF,12.25,-25.0
628995,FFF,59.5,-15.0
629022,FFF,56.25,-22.0
629096,FFF,81.75,-23.0
629119,FFF,11.75,-59.0
629120,FFF,8.5,-23.0
629163,FFF,24.0,-52.0
629182,FFF,42.0,-59.0
629228,FFF,,-45.0
629231,FFF,7.5,-57.0
629244,FFF,85.25,-17.0
629267,FFF,61.0,-53.0
629291,FFF,94.75,-34.0
629303,FFF,85.75,-54.0
629386,FFF,19.25,-51.0
629404,FFF,,-57.0
629414,FFF,85.0,-36.0
629459,FFF,6.25,-28.0
629522,FFF,18.25,-25.0
629540,FFF,85.75,-22.0
629541,FFF,88.0,-52.0
629543,FFF,,-54.0
629603,FFF,65.25,-23.0
629613,FFF,6.25,-34.0
629655,FFF,21.25,-22.0
629692,FFF,85.25,-54.0
629693,FFF,81.75,-45.0
629735,FFF,,-54.0
629739,FFF,81.25,-51.0
629762,FFF,6.5,-45.0
629767,FFF,12.75,-25.0
629867,FFF,11.0,-41.0
629873,FFF,93.75,-53.0
629879,FFF,7.5,-43.0
629881,FFF,69.5,-43.0
629918,FFF,,-44.0
629928,FFF,16.0,-39.0
629938,FFF,87.5,-29.0
629993,FFF,54.25,-45.0
630013,FFF,68.75,-36.0
630015,FFF,85.75,-52.0
630032,FFF,,-45.0
630038,FFF,0.0,-52.0
630045,FFF,81.0,-45.0
630083,FFF,78.75,-50.0
630129,FFF,14.75,-24.0
630168,FFF,36.75,-25.0
630177,FFF,95.25,-51.0
630264,FFF,60.75,-45.0
630269,FFF,7.5,-45.0
630326,FFF,51.75,-25.0
630426,FFF,,-43.0
630435,FFF,,-45.0
630452,FFF,70.75,-23.0
630479,FFF,82.25,-50.0
630488,FFF,86.25,-29.0
630491,FFF,16.5,-22.0
630574,FFF,7.75,-36.0
630634,FFF,60.75,-43.0
630653,FFF,51.75,-44.0
630654,FFF,58.5,-45.0
630655,FFF,73.75,-28.0
630671,FFF,90.25,-15.0
630734,FFF,80.25,-45.0
630748,FFF,18.5,-29.0
630759,FFF,53.0,-24.0
630782,FFF,,-45.0
630804,FFF,23.75,-44.0
630812,FFF,17.5,-45.0
630830,FFF,67.75,-29.0
630854,FFF,78.5,-28.0
630859,FFF,62.0,-45.0
630867,FFF,,-45.0
630868,FFF,34.75,-45.0
630870,FFF,,-45.0
630891,FFF,24.5,-45.0
630912,FFF,55.5,-43.0
630924,FFF,86.75,-45.0
630937,FFF,84.5,-34.0
630950,FFF,,-45.0
630966,FFF,78.25,-22.0
631023,FFF,76.0,-15.0
631075,FFF,35.75,-36.0
631083,FFF,19.75,-45.0
631099,FFF,42.0,-22.0
631104,FFF,58.75,-39.0
631111,FFF,29.5,-45.0
631135,FFF,,-45.0
631195,FFF,,-44.0
631235,FFF,70.5,-43.0
631247,FFF,91.75,-25.0
631300,FFF,43.0,-43.0
631311,FFF,69.25,-15.0
631327,FFF,75.5,-25.0
631365,FFF,,-29.0
631467,FFF,68.5,-29.0
631473,FFF,89.0,-22.0
631524,FFF,9.5,-22.0
631654,FFF,,-39.0
631673,FFF,75.75,-25.0
631680,FFF,82.5,-17.0
631701,FFF,13.75,-24.0
631719,FFF,85.5,-29.0
631765,FFF,83.25,-34.0
631853,FFF,87.0,-34.0
631860,FFF,96.25,-34.0
631880,FFF,86.0,-34.0
631884,FFF,73.0,-24.0
631913,FFF,79.0,-27.0
631925,FFF,10.25,-28.0
632019,FFF,58.75,-25.0
632044,FFF,78.5,-29.0
632078,FFF,60.25,-24.0
632114,FFF,56.5,-29.0
632124,FFF,34.75,-23.0
632143,FFF,58.5,-15.0
632235,FFF,,-28.0
632258,FFF,61.0,-27.0
632306,FFF,88.25,-25.0
632316,FFF,79.25,-28.0
632339,FFF,82.5,-29.0
632363,FFF,58.25,-23.0
632379,FFF,68.0,-28.0
632380,FFF,83.75,-23.0
632402,FFF,69.0,-24.0
632513,FFF,95.75,-25.0
632544,FFF,75.75,-17.0
632588,FFF,85.0,-25.0
632620,FFF,56.5,-22.0
632621,FFF,,-22.0
632623,FFF,46.0,-22.0
632634,FFF,,-29.0
632691,FFF,66.25,-27.0
632698,FFF,78.0,-17.0
632705,FFF,94.75,-28.0
632759,FFF,22.5,-22.0
632773,FFF,,-28.0
632801,FFF,11.5,-27.0
632840,FFF,52.75,-23.0
632841,FFF,,-27.0
632848,FFF,75.25,-22.0
632895,FFF,83.5,-24.0
632923,FFF,15.25,-22.0
632927,FFF,,-17.0
632929,FFF,80.0,-28.0
632947,FFF,75.75,-27.0
632958,FFF,8.5,-23.0
632991,FFF,76.25,-27.0
633047,FFF,74.75,-17.0
633077,FFF,87.75,-27.0
633100,FFF,16.75,-22.0
633102,FFF,,-26.0
633157,FFF,81.0,-25.0
633179,FFF,95.25,-25.0
633205,FFF,53.25,-25.0
633207,FFF,7.75,-25.0
633219,FFF,66.5,-22.0
633221,FFF,42.5,-25.0
633233,FFF,,-24.0
633238,FFF,65.5,-22.0
633243,FFF,,-24.0
633292,FFF,36.5,-22.0
633297,FFF,17.5,-22.0
633303,FFF,91.0,-25.0
633305,FFF,,-25.0
633319,FFF,79.5,-25.0
633328,FFF,78.5,-22.0
633388,FFF,93.25,-23.0
633397,FFF,10.0,-24.0
633401,FFF,,-23.0
633403,FFF,14.25,-22.0
633411,FFF,39.25,-22.0
633504,FFF,89.5,-24.0
633505,FFF,58.25,-25.0
633558,FFF,,-25.0
633625,FFF,31.25,-10.0
633676,FFF,11.5,-15.0
633691,FFF,53.0,-22.0
633717,FFF,45.0,-22.0
633732,FFF,8.25,-24.0
633739,FFF,,-24.0
633745,FFF,76.5,-23.0
633756,FFF,85.5,-15.0
633773,FFF,71.0,-22.0
633840,FFF,34.25,-23.0
633881,FFF,6.5,-23.0
633884,FFF,10.75,-17.0
633924,FFF,83.0,-24.0
633983,FFF,82.0,-22.0
634007,FFF,,-23.0
634057,FFF,37.75,-23.0
634070,FFF,85.75,-22.0
634099,FFF,11.25,-23.0
634111,FFF,94.75,-22.0
634114,FFF,31.0,-17.0
634139,FFF,78.75,-23.0
634155,FFF,87.75,-23.0
634165,FFF,59.5,-22.0
634176,FFF,,-22.0
634187,FFF,20.5,-22.0
634200,FFF,36.75,-20.0
634209,FFF,78.5,-22.0
634245,FFF,23.75,-15.0
634252,FFF,9.25,-23.0
634254,FFF,16.5,-15.0
634260,FFF,78.5,-17.0
634279,FFF,0.0,-20.0
634292,FFF,,-22.0
634339,FFF,,-22.0
634343,FFF,72.75,6.0
634349,FFF,15.0,-22.0
634426,FFF,74.75,-23.0
634427,FFF,83.25,-23.0
634429,FFF,92.75,-23.0
634430,FFF,82.5,-23.0
634431,FFF,77.25,-23.0
634435,FFF,85.0,-23.0
634479,FFF,59.0,-22.0
634480,FFF,,-20.0
634500,FFF,51.75,-22.0
634536,FFF,83.75,-22.0
634539,FFF,45.5,-22.0
634616,FFF,58.0,-20.0
634635,FFF,47.0,-15.0
634636,FFF,80.75,-22.0
634638,FFF,,-22.0
634682,FFF,,-15.0
634701,FFF,11.0,-20.0
634774,FFF,16.25,-22.0
634784,FFF,36.75,-22.0
634796,FFF,,-22.0
634820,FFF,12.75,-15.0
634859,FFF,59.0,-22.0
634918,FFF,14.25,-17.0
634919,FFF,81.5,-20.0
634924,FFF,92.5,-22.0
634946,FFF,12.75,-21.0
634979,FFF,,-21.0
634999,FFF,94.25,-21.0
635034,FFF,64.5,-17.0
635046,FFF,9.75,-17.0
635079,FFF,10.75,-15.0
635124,FFF,16.25,-20.0
1006742,FFF,9.75,-78.0
1017773,FFF,10.0,-25.0
1045091,FFF,9.25,-17.0
1072259,FFF,64.25,-89.0
1290731,FFF,,
1340760,FFF,73.0,-69.0
1398489,FFF,85.75,-45.0
1425806,FFF,77.25,-39.0
1450604,FFF,,-85.0
1465407,FFF,65.75,-22.0
1498823,FFF,,-22.0
1514245,FFF,20.75,-97.0
1526059,FFF,72.5,-21.0
1528232,FFF,18.0,-61.0
1548052,FFF,34.5,-45.0
1578222,FFF,83.5,-23.0
1588621,FFF,18.75,-130.0
1615392,FFF,80.5,-25.0
1627052,FFF,77.25,-61.0
1641117,FFF,80.75,-93.0
1683192,FFF,,-143.0
1683803,FFF,54.5,-117.0
1738364,FFF,87.5,-17.0
1744817,FFF,88.75,-29.0
1757662,FFF,62.5,-34.0
1768223,FFF,62.75,-54.0
1773925,FFF,,-23.0
1799963,FFF,7.5,-54.0
1821249,FFF,,-134.0
1875728,FFF,85.5,-23.0
1884024,FFF,18.5,-96.0
1892879,FFF,,-185.0
1919240,FFF,85.0,-186.0
1928947,FFF,46.75,-162.0
1933534,FFF,37.0,-61.0
1936935,FFF,,-137.0
1939193,FFF,41.5,-92.0
1961652,FFF,13.75,-103.0
1962128,FFF,14.75,-15.0
1984169,FFF,9.25,-64.0
1999952,FFF,79.25,-34.0
2010245,FFF,48.0,-53.0
2022750,FFF,,-107.0
2025233,FFF,56.75,-68.0
2055321,FFF,29.75,-22.0
2058815,FFF,8.25,-128.0
2074627,FFF,69.75,-17.0
2095576,FFF,85.5,-52.0
2097046,FFF,55.75,-44.0
2114529,FFF,79.0,-69.0
2131008,FFF,82.0,-22.0
2156172,FFF,16.75,-186.0
2161710,FFF,8.0,-23.0
2164266,FFF,27.25,-22.0
2176759,FFF,72.25,-28.0
2186992,FFF,91.5,-66.0
2209846,FFF,,-21.0
2222615,FFF,63.75,-61.0
2238019,FFF,8.0,-132.0
2239539,FFF,,-87.0
2242595,FFF,51.5,-23.0
2242732,FFF,78.25,-29.0
2244285,FFF,75.0,-128.0
2256318,FFF,65.0,-88.0
2257112,FFF,91.75,-169.0
2264054,FFF,84.0,-29.0
2265419,FFF,15.25,-129.0
2270880,FFF,53.75,-21.0
2298316,FFF,,-42.0
2299808,FFF,92.5,-27.0
2303413,FFF,65.5,-34.0
2306016,FFF,89.5,-67.0
2322813,FFF,,-109.0
2327494,FFF,82.0,-40.0
2336654,FFF,,-42.0
2337362,FFF,77.25,-45.0
2345438,FFF,91.5,-23.0
2355214,FFF,36.0,-78.0
2360071,FFF,,-123.0
2381745,FFF,,-134.0
2383307,FFF,78.0,-27.0
2410519,FFF,90.5,-123.0
2413895,FFF,,-39.0
2419081,FFF,0.0,-129.0
2426332,FFF,63.0,-73.0
2436584,FFF,,-143.0
2437930,FFF,85.75,-172.0
2448082,FFF,13.5,-86.0
2462281,FFF,,-114.0
2463282,FFF,5.0,-22.0
2465589,FFF,,-267.0
2480886,FFF,12.25,-39.0
2481482,FFF,75.75,-53.0
2492219,FFF,83.0,-22.0
2492787,FFF,87.25,-141.0
2494338,FFF,7.75,-95.0
2503799,FFF,6.75,-42.0
2516163,FFF,97.25,-42.0
2517983,FFF,,-151.0
2523915,FFF,53.25,-27.0
2524794,FFF,,-65.0
2525633,FFF,11.0,-106.0
2532785,FFF,88.75,-72.0
2540424,FFF,13.25,-22.0
2543637,FFF,20.25,-137.0
2545629,FFF,65.0,-114.0
2554552,FFF,67.75,-24.0
2558365,FFF,11.0,-108.0
2561313,FFF,81.75,-74.0
2561862,FFF,90.5,-27.0
2564619,FFF,74.5,-51.0
2569942,FFF,70.5,-66.0
2570929,FFF,56.5,-17.0
2575119,FFF,13.5,5.0
2581536,FFF,74.25,-42.0
2581654,FFF,74.5,-24.0
2583997,FFF,5.0,-102.0
2585330,FFF,61.0,-53.0
2589352,FFF,91.0,-34.0
2590531,FFF,16.5,-82.0
2593175,FFF,,-73.0
2595058,FFF,10.5,-44.0
2602542,FFF,,-34.0
2604975,FFF,80.0,-176.0
2606636,FFF,90.5,-60.0
2606890,FFF,82.5,-87.0
2609955,FFF,10.0,-22.0
2616978,FFF,97.0,-15.0
2619719,FFF,15.25,-25.0
2620930,FFF,92.75,-29.0
2625021,FFF,,-74.0
2630284,FFF,8.5,-43.0
2634654,FFF,14.5,-22.0
2636921,FFF,,-109.0
2652268,FFF,,-21.0
2653007,FFF,,-25.0
2659650,FFF,78.25,-78.0
2661827,FFF,77.75,-22.0
2666213,FFF,77.75,-22.0
2666831,FFF,55.5,-29.0
2667478,FFF,12.5,-34.0
2674773,FFF,81.5,18.0
2675061,FFF,,-17.0
2681270,FFF,83.75,-65.0
2684417,FFF,11.0,-22.0
2689210,FFF,43.75,-61.0
2697630,FFF,66.5,-23.0
2697885,FFF,77.5,-86.0
31296,FFF,52.25,-20.0
35747,FFF,6.75,-15.0
35796,FFF,10.25,-66.0
40857,FFF,10.75,-89.0
40878,FFF,88.0,-86.0
42552,FFF,71.75,-150.0
43958,FFF,44.5,-115.0
45423,FFF,52.75,-31.0
47861,FFF,49.75,-103.0
52275,FFF,4.75,-136.0
54772,FFF,,-99.0
56637,FFF,91.75,-99.0
56667,FFF,49.0,-46.0
58884,FFF,90.75,-50.0
61297,FFF,,-66.0
63112,FFF,23.75,-150.0
64427,FFF,84.5,-78.0
64777,FFF,,-123.0
66892,FFF,8.25,-17.0
69439,FFF,16.0,-24.0
71159,FFF,57.0,-44.0
74165,FFF,81.5,-72.0
75107,FFF,93.5,-92.0
77692,FFF,80.25,-46.0
77995,FFF,52.75,-15.0
79610,FFF,85.25,-61.0
80438,FFF,46.75,-86.0
82201,FFF,16.25,-16.0
84604,FFF,88.5,-79.0
85241,FFF,6.0,-10.0
87264,FFF,91.0,-36.0
87322,FFF,57.0,-28.0
90651,FFF,,-148.0
91801,FFF,9.5,-146.0
94749,FFF,25.0,-22.0
98256,FFF,17.0,-101.0
101217,FFF,8.5,-44.0
102854,FFF,90.0,-116.0
103594,FFF,,-85.0
105125,FFF,7.75,-61.0
105939,FFF,77.0,-50.0
107455,FFF,73.25,-22.0
108949,FFF,59.25,-60.0
109577,FFF,50.75,-50.0
109907,FFF,,-41.0
110820,FFF,19.0,-108.0
113702,FFF,23.0,-10.0
116529,FFF,42.5,-46.0
119310,FFF,77.5,-57.0
119865,FFF,87.5,-37.0
125063,FFF,78.0,-136.0
127179,FFF,17.25,-81.0
129907,FFF,89.0,-18.0
130409,FFF,49.75,-143.0
131597,FFF,48.5,-52.0
132423,FFF,11.5,-21.0
132475,FFF,74.75,-100.0
135280,FFF,89.5,-23.0
136944,FFF,41.0,-15.0
139206,FFF,87.0,-23.0
142310,FFF,76.5,-94.0
143755,FFF,46.25,-144.0
144959,FFF,17.0,-11.0
149178,FFF,66.0,-18.0
149964,FFF,0.0,-75.0
150282,FFF,81.75,-16.0
152524,FFF,91.0,-94.0
152917,FFF,87.0,-56.0
155938,FFF,84.5,-102.0
157225,FFF,9.5,-34.0
159906,FFF,48.0,-64.0
159947,FFF,69.25,-14.0
161837,FFF,,-86.0
164148,FFF,84.0,-46.0
166123,FFF,71.25,-28.0
166607,FFF,,-24.0
169596,FFF,36.25,-14.0
170874,FFF,52.75,-89.0
171692,FFF,17.25,19.0
172493,FFF,84.0,-56.0
173412,FFF,65.0,-72.0
177492,FFF,89.25,-22.0
184627,FFF,4.0,-155.0
184720,FFF,18.75,-58.0
185994,FFF,83.75,-114.0
191504,FFF,9.5,-53.0
194163,FFF,86.0,-31.0
195246,FFF,39.5,-124.0
195552,FFF,96.0,-88.0
197188,FFF,,-29.0
197536,FFF,76.0,-49.0
199009,FFF,79.0,-58.0
204117,FFF,22.0,-66.0
226955,FFF,59.75,-141.0
228633,FFF,81.5,-68.0
229498,FFF,90.25,-56.0
230656,FFF,,-22.0
230947,FFF,9.5,-128.0
231980,FFF,,-144.0
232173,FFF,68.0,-142.0
234031,FFF,,-124.0
234661,FFF,88.75,-18.0
235747,FFF,9.25,-31.0
235768,FFF,60.75,-115.0
235971,FFF,87.25,-107.0
236090,FFF,63.25,-137.0
237891,FFF,72.0,-37.0
238301,FFF,,-70.0
242636,FFF,,-109.0
249357,FFF,75.25,11.0
251166,FFF,71.5,-95.0
251397,FFF,,-79.0
251916,FFF,,-56.0
253633,FFF,82.75,-37.0
253763,FFF,84.5,-23.0
258245,FFF,65.0,-120.0
258509,FFF,73.0,-37.0
258978,FFF,78.75,-115.0
260275,FFF,,-15.0
261863,FFF,27.75,-107.0
262025,FFF,95.25,-79.0
262332,FFF,,-110.0
262394,FFF,58.0,-148.0
263143,FFF,,-124.0
263862,FFF,89.5,-37.0
264589,FFF,,-66.0
265497,FFF,67.5,-30.0
268727,FFF,,-110.0
268823,FFF,11.0,-31.0
269584,FFF,59.0,-36.0
270421,FFF,75.25,-28.0
271702,FFF,,-144.0
272704,FFF,,-148.0
275127,FFF,6.25,-15.0
276265,FFF,74.0,-15.0
276337,FFF,18.75,-128.0
277384,FFF,18.25,-122.0
278380,FFF,66.5,-70.0
279440,FFF,88.0,-29.0
279653,FFF,87.5,-102.0
279883,FFF,7.0,-25.0
281134,FFF,83.0,-28.0
281970,FFF,,-100.0
282849,FFF,81.25,-15.0
283402,FFF,90.0,-11.0
286778,FFF,87.25,-14.0
287079,FFF,47.5,-44.0
287258,FFF,83.0,-136.0
287715,FFF,,-72.0
289179,FFF,,-50.0
289247,FFF,87.0,-25.0
289618,FFF,,-30.0
289676,FFF,,-96.0
294112,FFF,20.25,-28.0
294219,FFF,93.0,-45.0
294920,FFF,20.75,-93.0
294929,FFF,51.0,-148.0
295893,FFF,5.75,-43.0
297218,FFF,75.75,-9.0
297341,FFF,68.75,-22.0
300848,FFF,,-128.0
301074,FFF,86.25,-120.0
301561,FFF,17.0,-52.0
305064,FFF,91.0,-86.0
305659,FFF,87.75,-28.0
310205,FFF,68.75,-79.0
312126,FFF,19.25,-22.0
312231,FFF,88.0,-81.0
312960,FFF,43.5,-72.0
315795,FFF,42.75,-10.0
316061,FFF,9.5,-15.0
316082,FFF,85.75,-68.0
318139,FFF,16.75,-68.0
318147,FFF,69.5,-64.0
318289,FFF,,-35.0
319073,FFF,73.25,-22.0
319461,FFF,,-46.0
320133,FFF,89.0,-25.0
320612,FFF,84.75,-25.0
322499,FFF,21.25,-32.0
324331,FFF,22.5,-32.0
325750,FFF,64.5,-88.0
327664,FFF,,-66.0
328377,FFF,,-106.0
328797,FFF,47.0,-42.0
329095,FFF,,-37.0
329895,FFF,60.0,-21.0
331789,FFF,73.5,-108.0
332237,FFF,19.0,-34.0
332676,FFF,,-44.0
333993,FFF,79.0,-106.0
334224,FFF,14.5,-59.0
335095,FFF,63.75,-103.0
337000,FFF,73.5,-22.0
338689,FFF,82.75,-66.0
338806,FFF,52.75,-23.0
339519,FFF,60.5,-32.0
340831,FFF,7.75,-29.0
341093,FFF,8.75,-93.0
341457,FFF,38.5,-144.0
341629,FFF,80.75,-21.0
343709,FFF,51.25,-36.0
345271,FFF,92.0,-109.0
347197,FFF,92.75,-49.0
348108,FFF,77.25,-56.0
348324,FFF,74.5,-50.0
348906,FFF,,-67.0
349515,FFF,49.75,-53.0
349777,FFF,,-68.0
351147,FFF,86.0,-79.0
351293,FFF,,-114.0
354698,FFF,57.5,-17.0
354713,FFF,,-14.0
355293,FFF,43.25,-123.0
357851,FFF,,110.0
360278,FFF,,-88.0
360752,FFF,,-38.0
364066,FFF,91.75,-142.0
366140,FFF,84.25,-94.0
367151,FFF,58.5,-120.0
368389,FFF,,-155.0
369242,FFF,74.75,-72.0
369450,FFF,74.0,-144.0
369644,FFF,17.75,-16.0
370735,FFF,79.5,-67.0
372345,FFF,62.25,-59.0
372509,FFF,72.5,-17.0
372511,FFF,78.25,-1.0
374353,FFF,12.75,-67.0
375527,FFF,54.25,-25.0
375993,FFF,,-155.0
378705,FFF,21.75,-31.0
378946,FFF,83.75,-94.0
379278,FFF,37.0,-94.0
379311,FFF,18.75,-108.0
379563,FFF,8.75,-17.0
380952,FFF,53.5,-5.0
381257,FFF,83.5,-22.0
381414,FFF,75.5,-34.0
381428,FFF,18.0,-102.0
381528,FFF,,-25.0
381529,FFF,7.25,-115.0
383445,FFF,30.75,-29.0
383602,FFF,90.0,-102.0
383629,FFF,68.75,-67.0
384107,FFF,40.75,-35.0
384331,FFF,,-81.0
386121,FFF,7.75,-46.0
386389,FFF,81.5,-143.0
386956,FFF,16.75,-31.0
389853,FFF,18.0,-46.0
390070,FFF,82.75,-21.0
393141,FFF,15.0,-115.0
395758,FFF,20.5,-67.0
396136,FFF,,-130.0
396683,FFF,61.5,-28.0
396834,FFF,57.25,-15.0
396907,FFF,37.75,-18.0
397219,FFF,85.5,-70.0
397292,FFF,11.75,-108.0
397671,FFF,96.75,-100.0
398550,FFF,95.0,-155.0
398630,FFF,46.75,-88.0
399429,FFF,87.5,-64.0
402695,FFF,83.0,-123.0
405193,FFF,95.25,-108.0
407232,FFF,82.25,-46.0
408499,FFF,21.5,-31.0
408872,FFF,,-140.0
410407,FFF,91.25,-60.0
410883,FFF,71.75,-94.0
411304,FFF,40.5,-115.0
411688,FFF,,-18.0
412353,FFF,93.0,-29.0
413180,FFF,74.75,-156.0
413709,FFF,86.0,-52.0
413949,FFF,71.0,-67.0
416199,FFF,80.25,-81.0
416407,FFF,80.0,-43.0
416426,FFF,,-130.0
418201,FFF,39.5,-18.0
418486,FFF,,-35.0
419059,FFF,87.25,-70.0
419081,FFF,15.75,-29.0
420834,FFF,11.0,-23.0
421070,FFF,23.5,-64.0
423210,FFF,76.0,-32.0
423488,FFF,57.0,-28.0
423781,FFF,72.5,-36.0
425467,FFF,,-53.0
426410,FFF,,-64.0
427256,FFF,77.5,-23.0
427485,FFF,,-106.0
429832,FFF,43.0,-41.0
431139,FFF,79.75,-17.0
434476,FFF,82.5,-121.0
435294,FFF,,-24.0
438063,FFF,16.0,-122.0
438644,FFF,16.0,-93.0
439950,FFF,38.0,-15.0
439995,FFF,67.0,-24.0
440818,FFF,79.25,-16.0
441020,FFF,,-31.0
441165,FFF,54.0,-7.0
441170,FFF,,-144.0
441421,FFF,34.0,-66.0
441540,FFF,,-115.0
442199,FFF,44.0,-73.0
442347,FFF,10.75,-88.0
442563,FFF,86.5,-46.0
442725,FFF,,-15.0
442802,FFF,88.75,-15.0
443151,FFF,83.5,-149.0
443514,FFF,78.0,-146.0
443696,FFF,55.0,-67.0
444011,FFF,83.75,-64.0
444619,FFF,85.0,-113.0
444907,FFF,83.5,-38.0
445459,FFF,,-106.0
445686,FFF,66.75,-22.0
